feature,word,idf,pos_mean,pos_var,neg_mean,neg_var
14949,backhaul,3.616580530085886,2.9976895386867706e-06,2.7563037437960826e-08,0.0,1e-09
14950,calles,3.315550534421905,2.0267780334601136e-05,9.305334211172614e-07,0.0,1e-09
14951,placing,3.616580530085886,2.9976895386867706e-06,2.7563037437960826e-08,0.0,1e-09
14952,mgt,3.1394592753662236,4.917700515837993e-06,2.9061695387494688e-08,0.0,1e-09
14953,str,3.616580530085886,1.7986137232120623e-05,9.572693477665892e-07,0.0,1e-09
14954,copied,2.9176105257498675,2.7323060264547905e-05,7.546015873379622e-07,3.749467352597049e-05,1.657091939440914e-06
14955,disrepancies,3.616580530085886,2.9976895386867706e-06,2.7563037437960826e-08,0.0,1e-09
14956,economise,3.616580530085886,0.0,1e-09,0.00027886348446957255,9.160798501926257e-05
14957,recipe,3.616580530085886,0.0,1e-09,0.00013943174223478627,2.290274625481564e-05
14958,phoenix,3.0145205387579237,9.006964831922938e-06,1.3284776006702106e-07,5.382266424424142e-06,1.8073263424228415e-08
14959,purchaser,2.616580530085886,4.8896096195495635e-05,1.087205676605774e-06,1.8494349237248278e-05,4.039242434695624e-07
14960,marketer,2.5026371777790493,4.184671292637426e-05,7.846123140501662e-07,2.6063801262867275e-05,2.0211856906103525e-07
14961,sordo,2.7714824900716293,0.00011747486206267178,1.0810090374059378e-05,0.0,1e-09
14962,shawnee,3.1394592753662236,5.515012395653571e-05,4.723800896937126e-06,0.0,1e-09
14963,pumper,3.0145205387579237,5.278561631900719e-05,2.528049655986286e-06,0.0,1e-09
14964,specs,3.0145205387579237,2.9782176396349957e-05,7.029504239226064e-07,0.0,1e-09
14965,drachenberg,3.315550534421905,1.8198661254324552e-05,5.297134801399599e-07,0.0,1e-09
14966,neevr,3.616580530085886,0.0,1e-09,0.0002556248607637748,7.69763138009082e-05
14967,prono,3.616580530085886,0.0,1e-09,0.0002556248607637748,7.69763138009082e-05
14968,animation,3.315550534421905,0.0,1e-09,0.00023788497174332058,6.470845249527154e-05
14969,dias,3.616580530085886,0.0,1e-09,0.0002556248607637748,7.69763138009082e-05
14970,nan,3.1394592753662236,0.0,1e-09,0.00027100622538402255,5.999132874238621e-05
14971,bhetuyaa,3.616580530085886,0.0,1e-09,0.0002556248607637748,7.69763138009082e-05
14972,pw,3.315550534421905,0.0,1e-09,7.800380847700634e-05,4.195944204979805e-06
14973,gy,3.315550534421905,0.0,1e-09,8.57077078524528e-05,4.679984645199846e-06
14974,ebidkdeb,3.616580530085886,0.0,1e-09,6.014702606206467e-05,4.2626090685623875e-06
14975,ajy,3.616580530085886,0.0,1e-09,6.014702606206467e-05,4.2626090685623875e-06
14976,dfxqyypluck,3.616580530085886,0.0,1e-09,6.014702606206467e-05,4.2626090685623875e-06
14977,lmbgfaeh,3.315550534421905,0.0,1e-09,0.0002031496645453795,2.9372437325056366e-05
14978,autocracy,3.315550534421905,0.0,1e-09,6.163524629360968e-05,3.6316672099238722e-06
14979,qda,3.616580530085886,0.0,1e-09,6.014702606206467e-05,4.2626090685623875e-06
14980,sb,3.616580530085886,0.0,1e-09,6.014702606206467e-05,4.2626090685623875e-06
14981,fac,3.1394592753662236,4.039759847852577e-05,2.4139390050306505e-06,5.221206531567502e-05,3.2123455226143537e-06
14982,bbarbour,3.616580530085886,0.0,1e-09,6.014702606206467e-05,4.2626090685623875e-06
14983,yj,3.616580530085886,0.0,1e-09,6.014702606206467e-05,4.2626090685623875e-06
14984,mc,3.0145205387579237,2.958389903246793e-05,2.055686634283893e-06,2.8008658848950318e-05,5.946627185047998e-07
14985,effectuve,3.616580530085886,6.437143851495801e-05,1.2249724277209722e-05,0.0,1e-09
14986,popsprd,3.616580530085886,5.559351508110011e-05,9.136928644778322e-06,0.0,1e-09
14987,scacll,3.616580530085886,5.559351508110011e-05,9.136928644778322e-06,0.0,1e-09
14988,transparent,3.0145205387579237,2.9423679899100825e-05,1.7031774032258935e-06,2.6659113875708163e-05,4.313058504282511e-07
14989,tags,3.315550534421905,3.0041010800731666e-05,1.9817649271690887e-06,0.0,1e-09
14990,node,3.315550534421905,2.5483064334413756e-05,1.9205866946292486e-06,3.515214731151299e-05,1.456623336598945e-06
14991,wristwatch,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
14992,consensus,2.9176105257498675,1.4127757979009926e-05,3.001731665722864e-07,3.406294750184919e-05,7.916850771669158e-07
14993,baltimorean,3.315550534421905,0.0,1e-09,9.914708216067765e-05,6.983326840605764e-06
14994,halfway,3.1394592753662236,0.0,1e-09,3.8167276427398226e-05,8.799729710052665e-07
14995,torsion,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
14996,staminate,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
14997,teledyne,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
14998,freakish,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
14999,becker,3.1394592753662236,6.304624750771692e-06,7.629315601069562e-08,2.5603993568263716e-05,7.732549652662661e-07
15000,basswood,3.315550534421905,0.0,1e-09,3.3193662080051827e-05,9.065891377639406e-07
15001,aphelion,3.1394592753662236,0.0,1e-09,3.319845862385763e-05,8.072036070285285e-07
15002,moulton,3.315550534421905,0.0,1e-09,3.061794001492128e-05,8.772014882025247e-07
15003,poetic,3.315550534421905,0.0,1e-09,3.1057501580721365e-05,8.811105456904635e-07
15004,interstitial,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15005,godson,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15006,arctic,3.1394592753662236,0.0,1e-09,4.843173909056461e-05,1.2012406406647494e-06
15007,swelter,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15008,bust,3.1394592753662236,0.0,1e-09,3.687205808816777e-05,8.602939425866649e-07
15009,egress,3.315550534421905,0.0,1e-09,3.1057501580721365e-05,8.811105456904635e-07
15010,nonsensic,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15011,sectarian,3.315550534421905,0.0,1e-09,4.1387928545737426e-05,1.1040424972674888e-06
15012,caloric,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15013,cupboard,3.315550534421905,0.0,1e-09,6.839558074185784e-05,2.874782650803223e-06
15014,splintery,3.315550534421905,0.0,1e-09,3.17348909207572e-05,8.88025912644541e-07
15015,macedonia,3.315550534421905,0.0,1e-09,9.095310842839026e-05,5.670837126753827e-06
15016,inheritance,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15017,polyhymnia,3.315550534421905,0.0,1e-09,3.165780097651732e-05,8.871843985160695e-07
15018,conceal,3.1394592753662236,0.0,1e-09,3.8290956461327566e-05,8.780963281332676e-07
15019,deathward,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15020,fingernail,3.315550534421905,0.0,1e-09,4.4187502248993814e-05,1.207759060908973e-06
15021,suppressor,3.1394592753662236,0.0,1e-09,6.184880401685683e-05,1.6143448746795344e-06
15022,befallen,3.315550534421905,0.0,1e-09,7.725746661870987e-05,3.8302596885489535e-06
15023,kappa,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15024,spiral,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15025,carcinoma,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15026,fermat,3.1394592753662236,0.0,1e-09,0.0001355044125769983,1.4144761199310815e-05
15027,monteverdi,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15028,salisbury,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15029,tendency,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15030,meteoritic,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15031,dustbin,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15032,climax,3.1394592753662236,0.0,1e-09,4.008821065351783e-05,9.61200790755996e-07
15033,anorexia,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15034,avery,3.1394592753662236,0.0,1e-09,3.228736286160966e-05,7.99204518892892e-07
15035,luzon,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15036,penance,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15037,fibrosis,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15038,carboxylic,3.315550534421905,0.0,1e-09,3.165780097651732e-05,8.871843985160695e-07
15039,coachwork,2.9176105257498675,0.0,1e-09,4.131384131641419e-05,7.590082340899831e-07
15040,bisexual,3.315550534421905,0.0,1e-09,3.1057501580721365e-05,8.811105456904635e-07
15041,fredholm,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15042,craggy,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15043,stave,3.315550534421905,0.0,1e-09,3.0804734179896564e-05,8.788070443852028e-07
15044,restaurateur,3.1394592753662236,0.0,1e-09,0.00010157730781706163,6.329675503691439e-06
15045,mudsling,3.315550534421905,0.0,1e-09,3.052052394145073e-05,8.763967804539123e-07
15046,fabulous,3.0145205387579237,1.598905186824053e-05,3.942998068865269e-07,2.774946281770306e-05,7.246526154172545e-07
15047,tidbit,3.616580530085886,0.0,1e-09,2.949517624197402e-05,1.0258192665801375e-06
15048,boogie,3.315550534421905,0.0,1e-09,5.408022663309691e-05,1.722168832116374e-06
15049,calvert,2.7714824900716293,2.1135976475278274e-05,9.335987065436117e-07,5.965449841210967e-05,1.1444965064975724e-06
15050,intro,3.0145205387579237,4.118999311693771e-05,2.5328339106231733e-06,0.0002691416042817663,4.2630294056931064e-05
15051,millicent,3.616580530085886,0.0,1e-09,0.0001614472804823841,3.070583431393565e-05
15052,patton,3.0145205387579237,3.301169201249794e-06,1.9411376799103768e-08,0.00017390688276667975,2.3145920840949614e-05
15053,sto,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15054,cks,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15055,pgpu,3.1394592753662236,0.0,1e-09,7.177833297160885e-05,2.0213535508112052e-06
15056,aerofoam,3.1394592753662236,0.0,1e-09,0.0002631872208958991,2.7163531072017313e-05
15057,foam,2.8384292797022423,0.0,1e-09,6.50968288756261e-05,1.4022331580692395e-06
15058,aiuminum,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15059,pinnaclegli,3.1394592753662236,0.0,1e-09,2.392611099053628e-05,2.2548372786791173e-07
15060,structura,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15061,aerofoammetals,3.1394592753662236,0.0,1e-09,2.392611099053628e-05,2.2548372786791173e-07
15062,loth,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15063,metais,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15064,treasury,2.8384292797022423,1.0087509490779872e-05,2.2927779611216172e-07,4.9464173719449795e-05,1.0958122425421192e-06
15065,ooo,2.662338020646561,0.0,1e-09,0.00013421381685035705,4.688974508214397e-06
15066,beneficialiy,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15067,immediateiy,3.315550534421905,0.0,1e-09,1.1674860069945751e-05,9.4361766647984e-08
15068,hoid,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15069,specia,3.1394592753662236,0.0,1e-09,1.4629048672253216e-05,9.967832062330435e-08
15070,ratify,2.7714824900716293,1.7735196776127502e-05,3.663741886660633e-07,2.4479877270861712e-05,1.8908681519537582e-07
15071,profiie,2.8384292797022423,0.0,1e-09,3.463684032782627e-05,2.4410735456730706e-07
15072,pinksheets,3.1394592753662236,0.0,1e-09,2.392611099053628e-05,2.2548372786791173e-07
15073,skiiled,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15074,entrepreneur,3.1394592753662236,0.0,1e-09,2.392611099053628e-05,2.2548372786791173e-07
15075,ceos,3.0145205387579237,0.0,1e-09,3.532585063943797e-05,3.871315483209071e-07
15076,pubiicly,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15077,cioseiy,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15078,specuiative,2.9176105257498675,0.0,1e-09,2.7630415634792135e-05,1.9106298779179904e-07
15079,beiieve,3.0145205387579237,0.0,1e-09,2.774526561204516e-05,2.34787467182152e-07
15080,personaiized,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15081,genus,3.0145205387579237,0.0,1e-09,3.616597331796677e-05,5.625993866315668e-07
15082,aws,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15083,empioyees,3.616580530085886,0.0,1e-09,1.7886287633616897e-05,3.778649180980975e-07
15084,deem,2.7134905430939424,5.042032025133029e-06,7.614768900193264e-08,6.0957592935492534e-05,9.280753183074059e-07
15085,personalized,3.1394592753662236,0.0,1e-09,4.0088911977867234e-05,6.864462356944487e-07
15086,expressiy,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15087,writer,3.0145205387579237,6.66308712185757e-06,1.3223673386068014e-07,2.297394126418783e-05,2.0797202677932822e-07
15088,financia,3.1394592753662236,0.0,1e-09,2.5645841527085784e-05,3.523065123677939e-07
15089,oniy,2.8384292797022423,0.0,1e-09,5.110079422181897e-05,5.894796920533333e-07
15090,foliowing,3.315550534421905,0.0,1e-09,1.1574708084051608e-05,9.355500883987287e-08
15091,etter,3.0145205387579237,9.142707400777422e-06,1.2613858241445445e-07,1.4908718604529328e-05,1.3180583051748938e-07
15092,consuiting,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15093,repiy,3.616580530085886,0.0,1e-09,8.943143816808449e-06,9.521622952452437e-08
15094,morenewsletters,3.315550534421905,0.0,1e-09,1.672048424111546e-05,1.6559114288863717e-07
15095,valiuim,3.616580530085886,0.0,1e-09,6.134996658330596e-05,4.434778074932311e-06
15096,vlcod,3.315550534421905,0.0,1e-09,9.373905949736796e-05,5.379353861478106e-06
15097,ntermin,3.315550534421905,0.0,1e-09,8.819993325434169e-05,4.92679554831941e-06
15098,mkxcyvozibdj,3.616580530085886,0.0,1e-09,6.134996658330596e-05,4.434778074932311e-06
15099,embarrassment,3.0145205387579237,0.0,1e-09,0.0006042796799377063,0.0003121991143886329
15100,oma,3.0145205387579237,0.0,1e-09,0.0001332737949654951,6.34492951277167e-06
15101,pnterm,3.0145205387579237,0.0,1e-09,0.00013632006318078037,5.966230687805494e-06
15102,ativ,3.1394592753662236,0.0,1e-09,0.00011378265277638594,5.491849539638896e-06
15103,il,2.5026371777790493,0.0,1e-09,0.0002867703719232433,1.054979981211097e-05
15104,zu,3.0145205387579237,0.0,1e-09,0.0003613098917928634,7.035139528129854e-05
15105,perscriptions,2.9176105257498675,0.0,1e-09,0.0009191963425174458,0.00023001403757830604
15106,seencs,3.616580530085886,0.0,1e-09,0.00034083314768503306,0.00013684600231272552
15107,ertagacha,3.616580530085886,0.0,1e-09,0.00034083314768503306,0.00013684600231272552
15108,khair,3.616580530085886,0.0,1e-09,0.00034083314768503306,0.00013684600231272552
15109,junel,3.1394592753662236,0.0001274045022130358,1.9835689200327575e-05,0.0,1e-09
15110,garrison,3.0145205387579237,0.00010163060536593624,8.078961493874644e-06,0.0,1e-09
15111,areaclick,3.616580530085886,0.0,1e-09,0.00034083314768503306,0.00013684600231272552
15112,rid,2.662338020646561,1.998191148093638e-05,4.863408601898411e-07,0.00012042327270877002,4.056706509851357e-06
15113,revia,3.616580530085886,0.0,1e-09,4.260414346062913e-05,2.1392031611363364e-06
15114,conforms,3.315550534421905,0.0,1e-09,7.606020178514506e-05,3.4080544267406038e-06
15115,morass,3.315550534421905,0.0,1e-09,4.282256232058476e-05,1.8144668231187614e-06
15116,dee,3.315550534421905,0.0,1e-09,4.702443376579484e-05,1.8722053077219327e-06
15117,actuate,3.315550534421905,0.0,1e-09,0.0001015506477888153,6.393672744713938e-06
15118,nomiantion,3.616580530085886,9.40813332141694e-05,2.6165434698655087e-05,0.0,1e-09
15119,rmova,3.616580530085886,0.0,1e-09,0.00038343729114566225,0.0001731954560520433
15120,smoker,3.1394592753662236,0.0,1e-09,9.343929897035921e-05,6.666251873553056e-06
15121,superdeals,3.315550534421905,0.0,1e-09,0.00016883110178289392,1.686914839243965e-05
15122,ae,3.0145205387579237,2.3672937876661434e-05,9.54486628013078e-07,7.64481859246829e-05,5.977121075664328e-06
15123,exciuslve,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15124,oun,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15125,lu,3.1394592753662236,0.0,1e-09,0.00014460179794787716,1.0230515667294664e-05
15126,shiy,3.616580530085886,0.0,1e-09,9.295449482319085e-05,1.0179553891029178e-05
15127,rls,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15128,explict,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15129,lessian,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15130,tous,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15131,jou,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15132,hq,3.1394592753662236,0.0,1e-09,7.490142222508586e-05,2.8428808266183303e-06
15133,declaimer,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15134,crazyporno,3.616580530085886,0.0,1e-09,4.6477247411595425e-05,2.5456384727572945e-06
15135,prebid,3.0145205387579237,0.00025636779960548574,7.971324948156312e-05,0.0,1e-09
15136,wb,3.315550534421905,0.00025361716409011783,0.00010162210510096406,0.0,1e-09
15137,enrgailng,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15138,pcodruts,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15139,spupelment,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15140,aavilable,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15141,etner,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15142,enahncement,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15143,seocnds,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15144,amzaing,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15145,ohter,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15146,etenr,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15147,prdoucts,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15148,gerat,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15149,togteher,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15150,woemn,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15151,tocuh,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15152,itnerseted,3.315550534421905,0.0,1e-09,1.98711772249024e-05,2.3538272214936778e-07
15153,jura,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15154,dud,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15155,eaton,3.315550534421905,0.0,1e-09,1.2489479615925344e-05,1.1087323180289476e-07
15156,cheesy,3.0145205387579237,1.2136337257669146e-05,4.363912560862616e-07,1.9052520757450416e-05,1.5386270408457586e-07
15157,catholicism,3.315550534421905,0.0,1e-09,2.6265958743068537e-05,4.4702452064750145e-07
15158,bondholder,3.315550534421905,0.0,1e-09,4.4165518417029135e-05,1.5516913894330129e-06
15159,hazel,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15160,prospector,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15161,bigotry,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15162,complex,2.616580530085886,7.703190219042505e-06,4.7193469312144855e-08,6.287922572770913e-05,1.4738790469902906e-06
15163,castle,3.1394592753662236,3.122659367966564e-05,2.8833960517800656e-06,1.901818944834286e-05,2.1609441986677333e-07
15164,consultative,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15165,paean,3.1394592753662236,0.0,1e-09,2.7723483735469174e-05,3.2837572113148664e-07
15166,pawnshop,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15167,inappreciable,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15168,basidiomycetes,3.315550534421905,0.0,1e-09,3.505199874367391e-05,8.949282721940857e-07
15169,megalomaniac,3.315550534421905,0.0,1e-09,7.15060774370948e-05,4.696063761616435e-06
15170,experimentation,3.315550534421905,0.0,1e-09,4.9769483930458745e-05,2.052696574594551e-06
15171,calico,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15172,decor,3.315550534421905,0.0,1e-09,1.2493781730418427e-05,1.1090840912961849e-07
15173,battalion,3.0145205387579237,0.0,1e-09,5.1655384025738305e-05,1.3598489985197726e-06
15174,cookery,3.315550534421905,0.0,1e-09,1.3631058765485017e-05,1.2173702999164405e-07
15175,capacious,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15176,maximal,3.1394592753662236,0.0,1e-09,1.812544498345307e-05,1.5942862111252093e-07
15177,nicholls,3.315550534421905,1.1280229685253575e-06,4.761320276591364e-09,9.01337110551615e-06,9.670173153181752e-08
15178,elide,2.9176105257498675,0.0,1e-09,5.8575625886315405e-05,1.1989643525916565e-06
15179,patristic,3.315550534421905,0.0,1e-09,1.2777991968864262e-05,1.133289198303141e-07
15180,exhaustible,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15181,remorse,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15182,pittsfield,3.315550534421905,0.0,1e-09,1.3631058765485017e-05,1.2173702999164405e-07
15183,constructor,3.315550534421905,0.0,1e-09,1.3287188407827757e-05,1.1814146441395956e-07
15184,passerby,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15185,fleshy,3.315550534421905,0.0,1e-09,1.2489479615925344e-05,1.1087323180289476e-07
15186,lime,3.315550534421905,0.0,1e-09,1.2493781730418427e-05,1.1090840912961849e-07
15187,disperse,3.1394592753662236,0.0,1e-09,4.007868850129574e-05,9.782628735867074e-07
15188,amuse,2.9176105257498675,7.25654947468876e-06,7.952705711224119e-08,2.583086572429603e-05,3.5729923145671447e-07
15189,hypoactive,3.0145205387579237,0.0,1e-09,2.6030718805181226e-05,2.132710968689003e-07
15190,brevity,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15191,pit,3.0145205387579237,1.756826707704792e-05,7.385665330173058e-07,2.037047032407325e-05,2.5454160726327696e-07
15192,camelot,3.1394592753662236,0.0,1e-09,1.634413057002613e-05,1.3127471876653334e-07
15193,backscatter,3.1394592753662236,0.0,1e-09,0.00010166761452672465,9.387750016936315e-06
15194,afferent,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15195,afghan,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15196,postfix,3.1394592753662236,0.0,1e-09,3.851606191625282e-05,6.562169274305443e-07
15197,glottis,3.315550534421905,0.0,1e-09,1.2489479615925344e-05,1.1087323180289476e-07
15198,cockeye,3.315550534421905,0.0,1e-09,1.3287188407827757e-05,1.1814146441395956e-07
15199,cornelius,3.0145205387579237,1.3239640644729977e-05,5.191515774910881e-07,5.195173341465201e-05,1.8313971103646274e-06
15200,doorkeeper,3.1394592753662236,0.0,1e-09,3.9804228046636974e-05,9.607887653301872e-07
15201,indochina,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15202,conestoga,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15203,selectric,3.315550534421905,0.0,1e-09,1.2493781730418427e-05,1.1090840912961849e-07
15204,prosecutor,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15205,anyhow,3.315550534421905,0.0,1e-09,1.7141035223785047e-05,1.7437262872082776e-07
15206,irrepressible,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15207,diplomat,3.315550534421905,0.0,1e-09,1.3030759369689063e-05,1.1564153428112219e-07
15208,loosen,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15209,bishopric,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15210,andromache,3.315550534421905,0.0,1e-09,1.5166919869019518e-05,1.4119714238388555e-07
15211,livingston,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15212,shoofly,3.315550534421905,0.0,1e-09,1.3631058765485017e-05,1.2173702999164405e-07
15213,frantic,3.315550534421905,0.0,1e-09,1.2489479615925344e-05,1.1087323180289476e-07
15214,noxious,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15215,nearsighted,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15216,fable,3.1394592753662236,0.0,1e-09,5.245795413978317e-05,1.50222615572681e-06
15217,brice,3.315550534421905,0.0,1e-09,1.3455980560367712e-05,1.19871571145531e-07
15218,dispersive,3.315550534421905,0.0,1e-09,1.7692913651568738e-05,1.8528926013252244e-07
15219,nameable,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15220,corkscrew,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15221,quaint,3.1394592753662236,0.0,1e-09,0.00014548834607550122,1.2407572950894521e-05
15222,dunlop,3.315550534421905,0.0,1e-09,7.15060774370948e-05,4.696063761616435e-06
15223,dusseldorf,3.315550534421905,0.0,1e-09,1.6979863414074332e-05,1.713198912779741e-07
15224,backstop,3.315550534421905,0.0,1e-09,1.5166919869019518e-05,1.4119714238388555e-07
15225,shingle,3.315550534421905,8.559197181024467e-06,2.1755613547009075e-07,9.01337110551615e-06,9.670173153181752e-08
15226,knowlton,3.1394592753662236,0.0,1e-09,2.8683489640579844e-05,4.3373524690332255e-07
15227,enclave,3.315550534421905,0.0,1e-09,1.7433047108273754e-05,1.8005948422489894e-07
15228,groundskeep,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15229,pigment,3.1394592753662236,0.0,1e-09,5.1344940177738656e-05,1.7368864056875802e-06
15230,gentleman,2.575187844927661,0.0001331599990606373,9.047333265147832e-06,3.7264311668246476e-05,6.160036915286559e-07
15231,dingy,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15232,catsup,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
15233,microjoule,3.616580530085886,0.0,1e-09,9.831725413991339e-06,1.1486880739779304e-07
